tienda_id,empleados,publicidad,ubicacion,ventas
16,2.0,5827.0,,28745.0
23,2.0,4054.0,urbana,49026.0
11,10.0,5737.0,suburbana,17563.0
12,16.0,4393.0,urbana,
10,12.0,7140.0,urbana,45808.0
32,1.0,5472.0,suburbana,
16,21.0,8472.0,suburbana,43775.0
8,8.0,4444.0,suburbana,30996.0
38,16.0,7450.0,suburbana,26163.0
12,18.0,5180.0,suburbana,
24,13.0,3605.0,suburbana,35290.0
28,15.0,10203.0,rural,42962.0
8,21.0,,rural,31412.0
28,12.0,5468.0,suburbana,25422.0
36,8.0,6531.0,urbana,22538.0
26,10.0,2835.0,urbana,51830.0
8,14.0,2906.0,suburbana,22227.0
50,5.0,7228.0,rural,16393.0
28,18.0,5009.0,rural,34562.0
28,19.0,4688.0,urbana,56982.0
37,15.0,4424.0,suburbana,
41,6.0,5304.0,rural,26839.0
36,27.0,4491.0,suburbana,66542.0
27,11.0,935.0,suburbana,20647.0
17,21.0,7831.0,urbana,57398.0
9,11.0,4778.0,suburbana,36587.0
33,,8663.0,suburbana,49486.0
20,20.0,1475.0,,41182.0
13,21.0,1467.0,rural,44686.0
28,18.0,4449.0,suburbana,55686.0
48,25.0,6955.0,urbana,78159.0
29,18.0,2560.0,rural,39800.0
13,10.0,2483.0,suburbana,34646.0
46,2.0,5743.0,rural,8702.0
35,26.0,4374.0,urbana,53326.0
6,9.0,6088.0,suburbana,27683.0
18,14.0,4410.0,urbana,67172.0
5,19.0,5770.0,urbana,47806.0
47,10.0,7732.0,suburbana,35529.0
25,23.0,2564.0,urbana,60328.0
2,4.0,7369.0,rural,13152.0
10,29.0,1591.0,urbana,79609.0
30,29.0,6218.0,suburbana,74362.0
50,6.0,7838.0,suburbana,
45,14.0,3951.0,rural,21176.0
5,4.0,,suburbana,25102.0
33,26.0,4025.0,urbana,63105.0
1,15.0,6170.0,urbana,40571.0
18,16.0,,suburbana,27724.0
32,7.0,5324.0,rural,21427.0
47,17.0,5790.0,rural,30462.0
49,19.0,7689.0,suburbana,34854.0
11,29.0,6850.0,urbana,70215.0
21,19.0,4677.0,suburbana,31178.0
26,17.0,5536.0,suburbana,35265.0
25,6.0,2107.0,rural,19303.0
22,29.0,8288.0,urbana,68779.0
27,11.0,6382.0,rural,24031.0
49,16.0,1278.0,rural,48110.0
13,25.0,5491.0,urbana,75919.0
33,8.0,5644.0,urbana,37339.0
34,11.0,3452.0,,29118.0
41,7.0,5193.0,suburbana,32761.0
35,26.0,3251.0,urbana,86862.0
1,24.0,2190.0,suburbana,61401.0
21,22.0,3773.0,rural,28017.0
48,25.0,5343.0,urbana,59797.0
6,19.0,6856.0,suburbana,36654.0
28,26.0,5139.0,suburbana,43850.0
17,10.0,6876.0,suburbana,41851.0
5,9.0,6297.0,suburbana,39677.0
31,4.0,2929.0,rural,31097.0
5,23.0,6282.0,urbana,66309.0
38,15.0,6337.0,,47121.0
3,13.0,8483.0,urbana,48165.0
23,25.0,5821.0,urbana,53100.0
37,2.0,2530.0,urbana,38724.0
37,2.0,3891.0,urbana,18700.0
10,16.0,1294.0,suburbana,
10,9.0,6020.0,urbana,35279.0
19,28.0,8307.0,suburbana,27935.0
17,13.0,217.0,,33349.0
21,3.0,8392.0,suburbana,11736.0
14,9.0,5994.0,rural,30190.0
9,13.0,2846.0,urbana,37291.0
46,21.0,,rural,36336.0
1,22.0,2911.0,rural,29223.0
45,2.0,5880.0,suburbana,31588.0
13,8.0,5126.0,suburbana,42213.0
4,27.0,5658.0,rural,60025.0
1,9.0,3162.0,rural,23680.0
49,16.0,3453.0,urbana,48119.0
40,2.0,,suburbana,28668.0
32,6.0,3994.0,rural,15938.0
34,22.0,5298.0,suburbana,60414.0
28,8.0,5905.0,urbana,27097.0
31,26.0,4555.0,urbana,72459.0
8,28.0,7310.0,rural,65698.0
39,5.0,4628.0,urbana,20221.0
26,9.0,4568.0,rural,13764.0
34,1.0,3736.0,suburbana,14044.0
3,9.0,7079.0,,33394.0
50,10.0,3585.0,rural,16692.0
12,23.0,7508.0,rural,46428.0
1,4.0,5326.0,rural,-5401.0
44,3.0,10364.0,suburbana,30441.0
5,10.0,3679.0,suburbana,36063.0
30,15.0,7550.0,urbana,63749.0
30,11.0,6020.0,urbana,47053.0
17,14.0,3972.0,suburbana,30476.0
48,6.0,6047.0,suburbana,13694.0
47,12.0,5949.0,rural,19627.0
23,13.0,4336.0,suburbana,32080.0
15,17.0,5856.0,suburbana,31716.0
37,16.0,7326.0,urbana,42176.0
21,3.0,6022.0,urbana,28939.0
14,2.0,4161.0,rural,-4787.0
2,,4048.0,urbana,29830.0
11,,4825.0,rural,54544.0
39,9.0,7224.0,suburbana,31944.0
38,3.0,3492.0,suburbana,25942.0
34,29.0,5784.0,rural,54676.0
38,18.0,1875.0,urbana,48809.0
50,20.0,6189.0,urbana,61321.0
34,15.0,6503.0,suburbana,39605.0
18,14.0,9055.0,urbana,38522.0
30,2.0,6850.0,rural,5484.0
15,17.0,4197.0,suburbana,55623.0
27,22.0,,urbana,86713.0
34,26.0,6028.0,suburbana,61183.0
38,8.0,4345.0,suburbana,15391.0
33,10.0,5668.0,urbana,58524.0
24,26.0,3559.0,rural,42544.0
15,18.0,4653.0,urbana,54971.0
30,25.0,1600.0,urbana,58575.0
42,,2907.0,urbana,67685.0
17,19.0,2625.0,urbana,46197.0
5,8.0,6745.0,urbana,50374.0
29,28.0,3345.0,urbana,62831.0
4,8.0,7755.0,rural,29330.0
10,3.0,,,23102.0
17,3.0,9191.0,rural,15748.0
10,12.0,1102.0,urbana,23834.0
17,22.0,5848.0,rural,34404.0
20,17.0,5077.0,suburbana,
24,4.0,2577.0,rural,16135.0
5,17.0,3898.0,urbana,40468.0
34,14.0,4477.0,suburbana,35018.0
6,19.0,5499.0,urbana,54995.0
2,9.0,3127.0,urbana,41829.0
13,21.0,5850.0,suburbana,64382.0
43,12.0,5239.0,suburbana,
43,5.0,6558.0,urbana,44853.0
48,11.0,3275.0,rural,26291.0
11,20.0,4181.0,suburbana,33042.0
47,3.0,7884.0,rural,17456.0
23,,3187.0,rural,53513.0
16,15.0,2215.0,suburbana,51728.0
31,14.0,3738.0,rural,18778.0
11,11.0,1448.0,suburbana,19172.0
16,20.0,8345.0,suburbana,33746.0
8,8.0,4434.0,suburbana,27877.0
4,4.0,4453.0,suburbana,22385.0
40,27.0,6485.0,rural,60562.0
4,12.0,,rural,30251.0
25,8.0,4568.0,suburbana,34589.0
3,6.0,3496.0,suburbana,7927.0
32,15.0,1489.0,suburbana,51218.0
3,12.0,5101.0,suburbana,45053.0
27,,7051.0,urbana,44348.0
29,16.0,5158.0,rural,25254.0
32,27.0,6839.0,,58433.0
50,,,suburbana,28130.0
19,20.0,3491.0,urbana,45440.0
21,,2411.0,urbana,41651.0
5,28.0,5733.0,urbana,65618.0
18,4.0,4364.0,suburbana,15051.0
28,11.0,4289.0,urbana,32077.0
42,13.0,6337.0,suburbana,25732.0
22,29.0,,urbana,60352.0
21,9.0,7159.0,suburbana,17326.0
6,4.0,5471.0,suburbana,25803.0
1,12.0,4267.0,rural,37675.0
5,9.0,1896.0,suburbana,29032.0
41,13.0,6326.0,urbana,58388.0
12,16.0,5565.0,rural,25046.0
26,26.0,5662.0,urbana,56042.0
46,6.0,5725.0,suburbana,28002.0
34,10.0,3941.0,rural,28875.0
49,13.0,4697.0,suburbana,33410.0
14,7.0,4082.0,suburbana,23517.0
26,28.0,7500.0,urbana,57338.0
45,26.0,4449.0,urbana,
27,19.0,3761.0,urbana,57084.0
9,24.0,7637.0,rural,56927.0
26,19.0,7419.0,urbana,50073.0
47,17.0,5472.0,suburbana,34356.0
22,13.0,4740.0,rural,
47,13.0,4240.0,urbana,39140.0
30,26.0,4912.0,urbana,72991.0
43,28.0,3250.0,urbana,55252.0
48,21.0,5966.0,suburbana,52727.0
17,2.0,8305.0,urbana,24666.0
26,10.0,6125.0,suburbana,9959.0
36,22.0,2793.0,rural,36801.0
1,13.0,5910.0,urbana,60622.0
8,26.0,5389.0,suburbana,46457.0
49,9.0,5892.0,urbana,35841.0
35,1.0,3360.0,urbana,24268.0
15,14.0,5006.0,rural,31978.0
47,,6766.0,rural,69336.0
22,16.0,2860.0,,28358.0
14,20.0,4101.0,suburbana,43387.0
26,15.0,4424.0,suburbana,43625.0
28,1.0,6996.0,rural,4955.0
23,17.0,7294.0,suburbana,42066.0
14,24.0,1169.0,rural,51756.0
24,13.0,6995.0,rural,24898.0
2,27.0,7357.0,urbana,64653.0
45,15.0,7229.0,urbana,36767.0
26,16.0,3940.0,suburbana,46621.0
14,16.0,4540.0,rural,34217.0
7,2.0,1865.0,rural,5237.0
3,17.0,810.0,rural,28064.0
47,11.0,4276.0,urbana,39830.0
23,8.0,5152.0,rural,24463.0
46,20.0,5353.0,suburbana,37755.0
43,3.0,6642.0,suburbana,14072.0
47,29.0,11122.0,urbana,69764.0
45,12.0,4208.0,suburbana,32876.0
18,20.0,2888.0,rural,53369.0
38,16.0,6092.0,rural,25846.0
35,14.0,5444.0,suburbana,18825.0
15,16.0,3850.0,urbana,61079.0
25,27.0,6821.0,rural,42177.0
37,21.0,3376.0,rural,53876.0
28,17.0,4742.0,,61729.0
10,11.0,4858.0,rural,30829.0
39,17.0,3104.0,suburbana,50138.0
17,19.0,1580.0,suburbana,21448.0
39,22.0,5437.0,urbana,
22,1.0,7737.0,urbana,30530.0
26,27.0,6921.0,suburbana,52169.0
44,12.0,7055.0,urbana,35793.0
25,15.0,3402.0,suburbana,43301.0
17,,5428.0,urbana,53917.0
13,28.0,2151.0,suburbana,
20,23.0,5337.0,rural,40050.0
25,14.0,7777.0,rural,32057.0
4,,7839.0,suburbana,33167.0
10,13.0,9060.0,rural,18914.0
3,15.0,6978.0,suburbana,37220.0
41,7.0,5951.0,urbana,26516.0
45,15.0,6749.0,rural,49854.0
18,20.0,6361.0,rural,64146.0
47,,3385.0,rural,24806.0
36,14.0,1969.0,suburbana,37501.0
47,,6765.0,rural,18374.0
22,14.0,9186.0,urbana,46925.0
34,24.0,6847.0,rural,47313.0
47,25.0,1222.0,urbana,44988.0
8,22.0,3961.0,rural,47771.0
40,12.0,4606.0,rural,16831.0
49,11.0,1287.0,urbana,33991.0
44,29.0,2246.0,rural,50628.0
19,25.0,4925.0,urbana,53818.0
42,20.0,,,60396.0
41,22.0,3027.0,urbana,50667.0
37,24.0,2154.0,rural,53378.0
6,25.0,7386.0,rural,39696.0
26,19.0,4234.0,urbana,50218.0
34,2.0,4521.0,rural,898.0
45,22.0,3906.0,suburbana,55949.0
6,,3457.0,urbana,49656.0
37,1.0,,urbana,22012.0
33,8.0,3240.0,suburbana,22692.0
22,25.0,5359.0,suburbana,50692.0
21,14.0,5017.0,urbana,49066.0
6,9.0,1103.0,suburbana,29773.0
6,2.0,5481.0,urbana,25868.0
48,25.0,1912.0,,43638.0
4,23.0,6270.0,,18446.0
30,5.0,2627.0,urbana,25081.0
11,23.0,,urbana,73642.0
30,29.0,4140.0,urbana,71298.0
31,25.0,3651.0,suburbana,39689.0
24,8.0,5421.0,rural,17461.0
9,16.0,2056.0,rural,24677.0
3,22.0,,suburbana,57589.0
31,16.0,6564.0,urbana,58937.0
40,13.0,7085.0,urbana,37357.0
37,20.0,4074.0,urbana,53357.0
36,29.0,,suburbana,45655.0
24,15.0,2016.0,suburbana,27846.0
31,1.0,3498.0,urbana,18400.0
6,22.0,1879.0,urbana,47480.0
2,3.0,5880.0,urbana,32866.0
20,6.0,6684.0,suburbana,37838.0
28,22.0,4091.0,suburbana,45670.0
11,14.0,2883.0,rural,17756.0
4,4.0,5616.0,urbana,32573.0
15,18.0,3264.0,urbana,51705.0
6,15.0,6343.0,,30686.0
49,9.0,8870.0,urbana,59187.0
30,18.0,3231.0,rural,37026.0
38,,3516.0,suburbana,23051.0
2,10.0,2080.0,rural,-758.0
15,17.0,5292.0,rural,25104.0
11,7.0,5156.0,suburbana,29763.0
8,15.0,4458.0,urbana,
26,,5032.0,rural,
45,27.0,2912.0,rural,52365.0
44,25.0,1673.0,urbana,68111.0
5,27.0,3481.0,rural,43556.0
6,,,suburbana,21204.0
26,17.0,3230.0,rural,30524.0
4,5.0,5619.0,urbana,36976.0
19,7.0,5119.0,,28869.0
20,19.0,1452.0,rural,43190.0
33,25.0,7098.0,urbana,58358.0
20,,4610.0,urbana,54092.0
49,29.0,2401.0,,73885.0
12,15.0,4271.0,rural,18570.0
47,3.0,3833.0,urbana,35383.0
1,15.0,3264.0,rural,12046.0
26,5.0,6625.0,suburbana,29381.0
14,23.0,2787.0,rural,68647.0
38,12.0,5369.0,urbana,52865.0
37,20.0,2317.0,suburbana,55234.0
11,5.0,4926.0,urbana,30479.0
36,3.0,5530.0,urbana,38346.0
13,9.0,5534.0,suburbana,30413.0
43,26.0,5161.0,rural,68388.0
3,9.0,4521.0,urbana,26050.0
33,7.0,2871.0,rural,29671.0
6,26.0,2894.0,rural,50592.0
50,2.0,5597.0,suburbana,8349.0
10,23.0,2477.0,urbana,53737.0
5,23.0,2018.0,suburbana,30104.0
23,27.0,7859.0,suburbana,24138.0
10,,4480.0,urbana,43088.0
44,16.0,6270.0,urbana,45135.0
2,9.0,6746.0,suburbana,
13,13.0,5102.0,suburbana,20483.0
40,28.0,4246.0,suburbana,
2,27.0,4280.0,urbana,66288.0
20,19.0,8216.0,urbana,49308.0
1,20.0,3882.0,suburbana,32297.0
37,17.0,5352.0,urbana,42468.0
9,,6354.0,urbana,47449.0
17,4.0,5501.0,urbana,13133.0
9,1.0,7168.0,,23777.0
11,,4226.0,rural,49034.0
15,19.0,6346.0,suburbana,40014.0
24,9.0,1410.0,rural,24229.0
38,13.0,7693.0,suburbana,27845.0
35,8.0,7246.0,suburbana,30473.0
30,23.0,4391.0,urbana,80277.0
31,,5877.0,suburbana,46913.0
49,15.0,6782.0,suburbana,32890.0
5,11.0,2924.0,suburbana,15646.0
44,12.0,4710.0,suburbana,28831.0
50,14.0,2388.0,urbana,45643.0
14,4.0,7276.0,urbana,39036.0
11,1.0,6645.0,suburbana,15723.0
9,24.0,4438.0,rural,62410.0
34,4.0,4206.0,rural,14690.0
12,19.0,4702.0,suburbana,37507.0
35,9.0,3205.0,urbana,41309.0
35,10.0,4651.0,suburbana,35721.0
1,4.0,2924.0,suburbana,10710.0
40,,6796.0,urbana,46050.0
22,9.0,7273.0,rural,
29,13.0,6890.0,suburbana,32122.0
8,12.0,2611.0,urbana,52256.0
11,11.0,4583.0,urbana,46827.0
41,12.0,6169.0,suburbana,
37,18.0,6537.0,urbana,45685.0
14,12.0,1322.0,suburbana,27423.0
30,16.0,6480.0,rural,15126.0
35,5.0,2513.0,suburbana,29589.0
21,20.0,4692.0,rural,52181.0
37,25.0,7514.0,urbana,52845.0
5,12.0,7244.0,suburbana,50052.0
19,21.0,7652.0,urbana,
14,25.0,2867.0,suburbana,38960.0
26,11.0,3361.0,urbana,36029.0
4,9.0,3874.0,rural,27883.0
25,18.0,4707.0,suburbana,40227.0
45,25.0,5433.0,urbana,56066.0
42,3.0,7554.0,suburbana,26466.0
25,20.0,3142.0,suburbana,49358.0
18,17.0,3742.0,rural,31754.0
40,14.0,7847.0,urbana,43710.0
8,1.0,2681.0,suburbana,8188.0
39,17.0,6453.0,suburbana,45448.0
40,25.0,4822.0,suburbana,35315.0
14,27.0,5776.0,suburbana,47494.0
32,8.0,3377.0,suburbana,
38,5.0,6414.0,urbana,24748.0
33,5.0,3691.0,suburbana,22992.0
23,9.0,2160.0,suburbana,26861.0
15,3.0,5960.0,suburbana,44074.0
33,19.0,-6.0,urbana,40882.0
25,23.0,3863.0,suburbana,47478.0
17,9.0,5582.0,suburbana,18396.0
33,22.0,6515.0,rural,62610.0
47,18.0,7453.0,rural,54974.0
2,,8555.0,suburbana,25164.0
14,1.0,7943.0,suburbana,16209.0
40,2.0,5383.0,rural,12666.0
40,14.0,7251.0,urbana,43398.0
39,14.0,5352.0,urbana,40442.0
6,1.0,6371.0,rural,19305.0
6,26.0,3801.0,suburbana,69919.0
3,26.0,5924.0,rural,56809.0
7,25.0,4053.0,urbana,69383.0
8,16.0,4652.0,rural,29173.0
42,15.0,5930.0,urbana,57417.0
15,26.0,,suburbana,66486.0
47,15.0,5789.0,suburbana,32384.0
29,12.0,4976.0,suburbana,29649.0
33,16.0,3336.0,urbana,30916.0
30,14.0,6792.0,rural,17907.0
39,29.0,4329.0,suburbana,52625.0
27,24.0,5748.0,urbana,49900.0
36,15.0,6403.0,suburbana,45666.0
29,23.0,7528.0,rural,43932.0
38,15.0,6684.0,suburbana,43172.0
33,19.0,2553.0,,38334.0
37,8.0,1565.0,urbana,46239.0
27,2.0,6402.0,,23017.0
33,2.0,,suburbana,
4,27.0,5782.0,urbana,74594.0
22,10.0,8439.0,,34938.0
2,3.0,3766.0,suburbana,7378.0
10,23.0,7582.0,suburbana,56834.0
5,17.0,3786.0,rural,25654.0
10,8.0,8130.0,rural,25612.0
33,28.0,6501.0,rural,44472.0
38,23.0,1985.0,suburbana,62710.0
13,4.0,4165.0,urbana,36028.0
31,14.0,8831.0,suburbana,
47,21.0,8580.0,suburbana,40771.0
36,10.0,6208.0,rural,27955.0
45,29.0,5708.0,,69968.0
24,1.0,5479.0,rural,11986.0
15,,5874.0,urbana,11324.0
29,1.0,4718.0,suburbana,34917.0
8,17.0,7422.0,,41052.0
5,26.0,6155.0,suburbana,58942.0
29,17.0,3069.0,urbana,34807.0
47,,6309.0,rural,35184.0
4,23.0,5329.0,rural,57557.0
12,20.0,4375.0,rural,47043.0
45,15.0,8797.0,urbana,52266.0
2,,5207.0,urbana,67020.0
27,28.0,1086.0,suburbana,62699.0
31,2.0,4517.0,rural,
36,28.0,6986.0,urbana,69833.0
36,19.0,3147.0,rural,41855.0
26,24.0,6919.0,rural,47585.0
43,13.0,3004.0,urbana,47634.0
27,24.0,7673.0,urbana,76550.0
5,11.0,3854.0,suburbana,27696.0
20,27.0,4296.0,suburbana,50137.0
11,22.0,4148.0,suburbana,35463.0
10,,6194.0,rural,13795.0
40,10.0,8688.0,rural,23827.0
38,9.0,5029.0,suburbana,20750.0
6,27.0,4978.0,,47416.0
8,28.0,3853.0,rural,44230.0
23,9.0,1745.0,rural,9151.0
47,20.0,4052.0,rural,32736.0
26,28.0,2481.0,urbana,69114.0
46,1.0,1225.0,urbana,
43,17.0,4846.0,suburbana,37490.0
12,12.0,3914.0,suburbana,52077.0
26,10.0,7753.0,rural,36954.0
13,5.0,3288.0,rural,17408.0
40,29.0,6340.0,urbana,71181.0
18,18.0,6301.0,rural,29937.0
25,15.0,7674.0,,29440.0
33,6.0,4631.0,suburbana,19931.0
47,7.0,7638.0,rural,22660.0
40,17.0,6121.0,urbana,
43,6.0,7278.0,,8537.0
12,8.0,9788.0,rural,30790.0
44,12.0,4753.0,rural,21067.0
36,21.0,5341.0,rural,59996.0
48,14.0,4276.0,rural,41917.0
4,12.0,8084.0,urbana,27851.0
5,23.0,10209.0,suburbana,50135.0
37,10.0,6468.0,rural,41257.0
8,22.0,1779.0,suburbana,51050.0
42,20.0,,suburbana,43477.0
49,15.0,7319.0,urbana,25102.0
28,,2711.0,suburbana,20493.0
31,26.0,3798.0,rural,49142.0
9,9.0,3728.0,rural,922.0
29,10.0,4845.0,rural,30009.0
14,10.0,5513.0,rural,17391.0
40,16.0,1221.0,,
41,29.0,1945.0,suburbana,56374.0
22,7.0,1992.0,urbana,29539.0
11,28.0,2231.0,suburbana,61700.0
23,5.0,5032.0,urbana,34338.0
1,23.0,5389.0,,85970.0
46,3.0,7026.0,urbana,47899.0
37,18.0,6109.0,rural,26762.0
21,11.0,3835.0,rural,36436.0
26,15.0,5459.0,urbana,39500.0
46,21.0,7108.0,suburbana,35443.0
36,20.0,4545.0,suburbana,28874.0
23,5.0,4379.0,rural,12421.0
1,,3110.0,urbana,68546.0
40,12.0,3390.0,rural,27295.0
15,4.0,6371.0,rural,21181.0
21,15.0,4992.0,rural,-777.0
47,9.0,,urbana,38342.0
9,7.0,3646.0,urbana,22891.0
9,10.0,6522.0,rural,9417.0
10,29.0,5772.0,urbana,56079.0
26,28.0,4821.0,suburbana,56566.0
41,23.0,4128.0,suburbana,54380.0
35,13.0,6200.0,rural,20356.0
25,29.0,6085.0,suburbana,64258.0
26,8.0,5403.0,rural,29486.0
11,12.0,5851.0,rural,30976.0
38,22.0,5072.0,rural,33475.0
2,24.0,1717.0,,52400.0
7,19.0,5168.0,,55912.0
18,26.0,4462.0,urbana,55412.0
27,26.0,8892.0,urbana,72580.0
34,1.0,6266.0,rural,432.0
27,16.0,5403.0,urbana,52131.0
17,22.0,5925.0,suburbana,56809.0
43,17.0,2953.0,suburbana,39777.0
44,25.0,3780.0,urbana,50619.0
24,18.0,4330.0,suburbana,24159.0
25,11.0,5776.0,suburbana,20048.0
7,18.0,4130.0,urbana,55177.0
6,7.0,3997.0,rural,16637.0
24,18.0,2864.0,rural,
33,26.0,5050.0,rural,52017.0
49,8.0,5331.0,urbana,16405.0
29,6.0,,rural,16064.0
43,7.0,3607.0,rural,7318.0
22,23.0,5741.0,suburbana,35587.0
26,22.0,2919.0,rural,35189.0
28,10.0,4561.0,urbana,63370.0
50,11.0,5603.0,rural,32303.0
21,25.0,4482.0,suburbana,39779.0
49,13.0,1876.0,suburbana,43109.0
7,9.0,2114.0,suburbana,12124.0
17,7.0,5441.0,suburbana,40025.0
20,9.0,6159.0,rural,14611.0
41,,5678.0,suburbana,35137.0
49,26.0,6207.0,suburbana,74821.0
20,3.0,,suburbana,14546.0
22,3.0,6476.0,rural,33058.0
28,1.0,5672.0,urbana,25316.0
40,21.0,3721.0,suburbana,43605.0
49,,6028.0,suburbana,35961.0
7,2.0,5592.0,suburbana,31597.0
1,25.0,8344.0,rural,44219.0
32,3.0,7758.0,rural,34757.0
13,15.0,4815.0,suburbana,30074.0
30,24.0,4164.0,urbana,54778.0
23,6.0,8118.0,suburbana,35533.0
19,13.0,6103.0,urbana,43297.0
32,21.0,4651.0,urbana,58105.0
30,1.0,1021.0,rural,-5773.0
29,20.0,3489.0,rural,38893.0
49,19.0,3349.0,rural,39889.0
45,1.0,4707.0,urbana,42508.0
29,28.0,6237.0,urbana,62205.0
30,21.0,6542.0,urbana,60108.0
16,22.0,8000.0,rural,56502.0
40,2.0,6862.0,rural,13915.0
19,15.0,2399.0,rural,40280.0
18,14.0,7060.0,suburbana,61630.0
1,19.0,8466.0,urbana,55568.0
14,11.0,8367.0,urbana,56429.0
47,15.0,2574.0,suburbana,39707.0
50,6.0,4617.0,urbana,41268.0
2,20.0,6921.0,urbana,62586.0
28,9.0,2683.0,suburbana,36311.0
49,,1550.0,urbana,38742.0
50,20.0,5627.0,rural,
30,2.0,3648.0,suburbana,10358.0
38,6.0,1737.0,urbana,34643.0
4,26.0,7459.0,rural,35436.0
1,18.0,5328.0,urbana,57448.0
8,28.0,3958.0,suburbana,62625.0
29,29.0,3072.0,rural,49169.0
39,23.0,5349.0,urbana,59221.0
3,19.0,6030.0,suburbana,52442.0
32,9.0,5651.0,urbana,45492.0
10,27.0,1962.0,urbana,
10,21.0,5953.0,rural,49032.0
19,24.0,6388.0,urbana,62173.0
46,27.0,4313.0,suburbana,53801.0
34,6.0,7079.0,suburbana,28886.0
33,14.0,3296.0,rural,43171.0
23,,7581.0,rural,55707.0
28,26.0,5264.0,urbana,76262.0
32,24.0,4007.0,suburbana,28878.0
50,29.0,4363.0,rural,55206.0
7,13.0,6998.0,,45924.0
29,11.0,5474.0,urbana,24221.0
8,12.0,6290.0,suburbana,17879.0
1,19.0,7149.0,suburbana,48832.0
3,19.0,3948.0,urbana,52729.0
24,21.0,5254.0,,
23,27.0,4551.0,urbana,38172.0
8,26.0,7034.0,urbana,75321.0
47,19.0,4235.0,suburbana,52655.0
37,24.0,5095.0,rural,31243.0
3,26.0,9591.0,urbana,80752.0
33,13.0,7570.0,suburbana,53460.0
28,28.0,2929.0,urbana,51006.0
47,14.0,6803.0,urbana,47518.0
8,24.0,6377.0,,63083.0
34,18.0,2798.0,suburbana,21262.0
35,12.0,4779.0,suburbana,28522.0
32,4.0,3104.0,suburbana,32524.0
24,10.0,214.0,rural,11571.0
14,29.0,4708.0,urbana,85553.0
32,17.0,3987.0,rural,37375.0
46,4.0,2798.0,,20324.0
43,12.0,4980.0,suburbana,32435.0
16,13.0,,urbana,25471.0
4,29.0,,urbana,71847.0
37,27.0,5030.0,urbana,62601.0
21,29.0,6357.0,rural,49323.0
14,4.0,1793.0,suburbana,2973.0
31,10.0,9278.0,suburbana,31613.0
48,25.0,8511.0,urbana,66360.0
18,3.0,3453.0,suburbana,3559.0
7,15.0,7919.0,rural,44646.0
10,2.0,6714.0,rural,16150.0
7,25.0,4121.0,suburbana,42313.0
33,25.0,3786.0,rural,44574.0
23,17.0,3937.0,rural,42018.0
21,6.0,10652.0,suburbana,41218.0
19,26.0,7720.0,suburbana,71045.0
48,8.0,4594.0,urbana,53677.0
19,3.0,,urbana,15009.0
36,27.0,6694.0,rural,43754.0
29,25.0,6607.0,suburbana,38773.0
18,18.0,3086.0,rural,45378.0
2,22.0,5595.0,suburbana,45747.0
1,,3894.0,rural,22242.0
47,29.0,5304.0,rural,38571.0
5,16.0,,rural,26030.0
20,7.0,7035.0,urbana,28145.0
11,3.0,4463.0,suburbana,30454.0
42,23.0,5236.0,rural,50696.0
2,4.0,1243.0,urbana,6704.0
3,9.0,5647.0,rural,18356.0
23,5.0,3442.0,rural,24847.0
12,19.0,1965.0,suburbana,51207.0
20,15.0,7258.0,rural,37442.0
5,8.0,4916.0,suburbana,27740.0
37,6.0,845.0,urbana,20369.0
38,18.0,3432.0,urbana,60447.0
30,19.0,5010.0,rural,25538.0
9,24.0,5069.0,urbana,43941.0
34,15.0,4001.0,suburbana,37777.0
44,26.0,-1730.0,suburbana,43183.0
35,7.0,3896.0,urbana,40852.0
22,,7142.0,suburbana,35558.0
44,6.0,7804.0,suburbana,42320.0
24,14.0,3785.0,,33073.0
17,17.0,8766.0,rural,48111.0
10,9.0,1765.0,suburbana,16398.0
30,19.0,3379.0,urbana,58319.0
46,5.0,6782.0,suburbana,20159.0
23,23.0,,rural,39734.0
32,7.0,4980.0,urbana,25458.0
17,19.0,2761.0,suburbana,56132.0
50,20.0,2756.0,urbana,52135.0
17,26.0,3548.0,urbana,53954.0
14,7.0,2843.0,urbana,39555.0
9,24.0,5261.0,suburbana,45809.0
40,2.0,4815.0,rural,3867.0
2,25.0,2677.0,urbana,88663.0
45,23.0,4290.0,urbana,45844.0
25,16.0,-298.0,suburbana,
39,13.0,5678.0,rural,20938.0
9,8.0,6433.0,rural,28406.0
22,6.0,3176.0,suburbana,20524.0
43,6.0,3427.0,urbana,39105.0
46,9.0,5515.0,suburbana,14092.0
4,4.0,5212.0,rural,128.0
26,27.0,6546.0,urbana,73406.0
29,11.0,3446.0,urbana,21455.0
45,5.0,3678.0,rural,3756.0
34,25.0,4558.0,urbana,60249.0
23,17.0,2867.0,suburbana,24852.0
37,20.0,4515.0,rural,26945.0
11,7.0,2900.0,rural,13709.0
6,27.0,5835.0,urbana,43322.0
18,15.0,3129.0,rural,15994.0
21,25.0,5505.0,suburbana,65305.0
42,15.0,7913.0,rural,43399.0
36,14.0,5856.0,urbana,68336.0
41,13.0,5351.0,rural,34728.0
38,11.0,2272.0,urbana,51333.0
34,28.0,7778.0,,64007.0
17,13.0,7231.0,suburbana,33413.0
37,26.0,4687.0,rural,51878.0
25,22.0,4231.0,suburbana,27446.0
38,28.0,3372.0,suburbana,60155.0
12,24.0,8578.0,rural,41624.0
23,29.0,6567.0,suburbana,54192.0
42,9.0,3483.0,suburbana,36259.0
22,10.0,7198.0,urbana,25237.0
